page_titles,product_titles,product_ratings,product_prices,avg_product_price,url,scraped_date
Best Mobile Home Movers,,,[],,https://www.thespruce.com/best-mobile-home-movers-5081897,2021-12-27
Best Modular Home Manufacturers,,,[],,https://www.thespruce.com/best-modular-home-manufacturers-5101567,2021-12-27
Best Mold Removal Companies,,,[],,https://www.thespruce.com/best-mold-removal-companies-5092714,2021-12-27
Best Moving Companies,,,[],,https://www.thespruce.com/best-moving-companies-4788239,2021-12-27
Best Online Framing Services,,,[],,https://www.thespruce.com/best-online-framing-services-5072584,2021-12-27
Best Pest Control Services,,,[],,https://www.thespruce.com/best-pest-control-services-5070579,2021-12-27
Best Photo Album Websites,,,[],,https://www.thespruce.com/best-photo-album-websites-4767198,2021-12-27
Best Plant Delivery Services,,,[],,https://www.thespruce.com/best-plant-delivery-services-5116310,2021-12-27
Best Plant Subscription Boxes,,,[],,https://www.thespruce.com/best-plant-subscription-boxes-5094574,2021-12-27
Best Plumbing Services,,,[],,https://www.thespruce.com/best-plumbing-services-5092055,2021-12-27
Best Pool Cleaning Services,,,[],,https://www.thespruce.com/best-pool-cleaning-services-5094432,2021-12-27
Best Pool Installation Companies,,,[],,https://www.thespruce.com/best-pool-installation-companies-5080544,2021-12-27
Best Roofing Companies,,,[],,https://www.thespruce.com/best-roofing-companies-5077992,2021-12-27
Best Self-Storage Facilities,,,[],,https://www.thespruce.com/best-self-storage-facilities-5091580,2021-12-27
Best Senior Moving Services,,,[],,https://www.thespruce.com/best-senior-moving-services-5116674,2021-12-27
Best Septic Tank Cleaning Services,,,[],,https://www.thespruce.com/best-septic-tank-cleaning-services-5088297,2021-12-27
Best Sod Installation Services,,,[],,https://www.thespruce.com/best-sod-installation-services-5112455,2021-12-27
Best Subscription Boxes,,,[],,https://www.thespruce.com/best-subscription-boxes-4584948,2021-12-27
Best Succulent Subscription Boxes,,,[],,https://www.thespruce.com/best-succulent-subscription-boxes-4845446,2021-12-27
Best Tiny Home Builders,,,[],,https://www.thespruce.com/best-tiny-home-builders-5092126,2021-12-27
Best Tool Rental Services,,,[],,https://www.thespruce.com/best-tool-rental-services-5179619,2021-12-27
Best Tool Subscription Boxes,,,[],,https://www.thespruce.com/best-tool-subscription-boxes-5115525,2021-12-27
Best Water Damage Restoration Services,,,[],,https://www.thespruce.com/best-water-damage-restoration-services-5075543,2021-12-27
Best Well Pump Services,,,[],,https://www.thespruce.com/best-well-pump-services-5181052,2021-12-27
Best Window Cleaning Services,,,[],,https://www.thespruce.com/best-window-cleaning-services-5095968,2021-12-27
Best Window Installation Companies,,,[],,https://www.thespruce.com/best-window-installation-companies-5082868,2021-12-27
Best Wood Pellet Delivery Services,,,[],,https://www.thespruce.com/best-wood-pellet-delivery-services-5072737,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best for Kitchens: Better Life Naturally Filth Fighting All-Purpose Cleaner,,"[{'retailer': 'Amazon', 'price': '$13'}, {'retailer': 'Walmart', 'price': '$15'}]",14.0,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best Overall: Mr. Clean Clean Freak Deep Cleaning Mist Multi-Surface Spray Starter Kit,,"[{'retailer': 'Amazon', 'price': '$21'}, {'retailer': 'Walmart', 'price': '$5'}, {'retailer': 'Home Depot', 'price': '$6'}]",10.666666666666666,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best Budget: Soft Scrub Total All Purpose Bath &amp; Kitchen Cleanser,,"[{'retailer': 'Amazon', 'price': '$10'}, {'retailer': 'Walmart', 'price': '$4'}, {'retailer': 'Target', 'price': nan}]",7.0,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best Value: Lysol 144 oz. Clean &amp; Fresh Multi-Surface Cleaner,,"[{'retailer': 'Amazon', 'price': '$21'}, {'retailer': 'Home Depot', 'price': '$9'}]",15.0,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best Natural: Pardo Naturals Scrubbing Paste,,"[{'retailer': 'Pardonaturals.com', 'price': nan}]",,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best for Bathrooms: Clorox Clean-Up Cleaner + Bleach Original,,"[{'retailer': ""Lowe's"", 'price': '$4'}, {'retailer': 'Target', 'price': nan}]",4.0,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best Concentrate: Fabuloso Multi-Purpose Cleaner,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Walmart', 'price': '$6'}, {'retailer': 'Target', 'price': nan}]",6.0,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best for Granite: Method All-Purpose Naturally Derived Surface Cleaner,,"[{'retailer': 'Home Depot', 'price': '$4'}, {'retailer': 'Target', 'price': nan}]",4.0,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best for Car Interiors: Tub O' Towels Heavy Duty Cleaning Wipes,,"[{'retailer': 'Amazon', 'price': '$14'}, {'retailer': 'Walmart', 'price': '$19'}]",16.5,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best All-Purpose Cleaners of 2021,Best Scent: Mrs. Meyer’s Clean Day Multi-Surface Everyday Cleaner,,"[{'retailer': 'Amazon', 'price': '$12'}, {'retailer': 'Walmart', 'price': '$4'}, {'retailer': 'Target', 'price': nan}]",8.0,https://www.thespruce.com/best-all-purpose-cleaners-4164817,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,IKEA Mala Easel,,"[{'retailer': 'Ikea', 'price': nan}]",,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best Wall-Mounted: Childcraft Wall-Mounted Easel,,"[{'retailer': 'Wayfair', 'price': '$230'}, {'retailer': 'Schoolspecialty.com', 'price': nan}]",230.0,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best Double-Sided: Crayola Creative Fun Double Easel,,"[{'retailer': 'Walmart', 'price': '$45'}]",45.0,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best Splurge: West Elm Ultimate Art Easel,,"[{'retailer': 'West Elm', 'price': '$199'}, {'retailer': 'Potterybarnkids.com', 'price': '$199'}]",199.0,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best Tabletop: Melissa &amp; Doug Double-Sided Tabletop Easel,,"[{'retailer': 'Amazon', 'price': '$44'}, {'retailer': 'Walmart', 'price': '$36'}, {'retailer': 'Kohls.com', 'price': '$44'}]",41.333333333333336,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best for Toddlers: Step2 All Around Easel for Two,,"[{'retailer': 'Amazon', 'price': '$51'}, {'retailer': 'Wayfair', 'price': '$55'}, {'retailer': 'Walmart', 'price': '$55'}]",53.66666666666666,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best Overall: Delta Children MySize Kids Double-Sided Storage Easel,,"[{'retailer': 'Amazon', 'price': '$60'}, {'retailer': 'Ashleyfurniture.com', 'price': nan}, {'retailer': 'Totallyfurniture.com', 'price': nan}]",60.0,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best 2-in-1: Guidecraft Desk to Easel Art Cart,,"[{'retailer': 'Amazon', 'price': '$225'}, {'retailer': 'Walmart', 'price': '$225'}, {'retailer': 'Guidecraft.com', 'price': nan}]",225.0,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best Customizable : Beka Deluxe Child's Easel,,"[{'retailer': 'Bekainc.com', 'price': nan}]",,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Art Easels for Your Creative Kid in 2021,Best Wooden: Hape All-in-One Wooden Kid's Art Easel,,"[{'retailer': 'Amazon', 'price': '$66'}, {'retailer': 'Walmart', 'price': '$66'}]",66.0,https://www.thespruce.com/the-best-art-easels-for-kids-4092283,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best Bottle: Toysmith My Sweet Baby Magic Baby Bottles,,"[{'retailer': 'Amazon', 'price': '$9'}, {'retailer': 'Walmart', 'price': '$9'}]",9.0,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best for American Girls: American Girl Double the Fun Sleepover Set,,"[{'retailer': 'Americangirl.com', 'price': nan}]",,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best Stroller: The New York Doll Collection My First Doll Stroller,,"[{'retailer': 'Amazon', 'price': '$23'}]",23.0,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best Car Seat: Joovy Doll Toy Car Seat,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Walmart', 'price': '$56'}]",56.0,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best Play Set: Melissa &amp; Doug Baby Care Activity Center,,"[{'retailer': 'Amazon', 'price': '$157'}, {'retailer': 'Wayfair', 'price': '$185'}, {'retailer': 'Buybuy BABY', 'price': nan}]",171.0,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best Doll Clothes: American Girl Design Your Own,,"[{'retailer': 'Americangirl.com', 'price': nan}]",,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best High Chair: Badger Basket Doll High Chair,,"[{'retailer': 'Amazon', 'price': '$27'}, {'retailer': 'Walmart', 'price': '$27'}]",27.0,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best Carrier: Ergobaby Original Baby Doll Carrier,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best for Adora Dolls: Adora Zig Zag Diaper Bag,,"[{'retailer': 'Amazon', 'price': '$17'}, {'retailer': 'Walmart', 'price': '$23'}]",20.0,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
The 10 Best Baby Doll Accessories of 2021,Best Set: Kid Connection Baby Doll Stroller Set,,"[{'retailer': 'Walmart', 'price': '$20'}]",20.0,https://www.thespruce.com/best-baby-doll-accessories-3255772,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Round: Urban Outfitters Round Crochet Bath Mat,4.8,"[{'retailer': 'Urban Outfitters', 'price': '$24'}]",24.0,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Runner: Azulina Home Super Soft Bath Mat,4.3,"[{'retailer': 'Azulina.com', 'price': nan}, {'retailer': 'Food52', 'price': '$55'}]",55.0,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Wooden: Haven Acacia Wood Tub Mat,4.5,"[{'retailer': 'Bed Bath &amp; Beyond', 'price': nan}]",,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Microfiber: Lifewit Microfiber Bathroom Rug Bath Mat,4.5,"[{'retailer': 'Amazon', 'price': '$23'}]",23.0,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Cotton: Privet House Portuguese Cotton Bath Mat,4.3,"[{'retailer': 'Privethouse.com', 'price': nan}]",,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Looped: L.L.Bean Classic Cotton Bath Mat,4.5,"[{'retailer': 'L.L.Bean', 'price': '$35'}]",35.0,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Budget: Yimobra Original Luxury Chenille Bath Mat,5.0,"[{'retailer': 'Amazon', 'price': '$23'}]",23.0,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Overall: Frontgate Resort Skid-Resistant Bath Rug,5.0,"[{'retailer': 'Frontgate', 'price': nan}]",,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Memory Foam: Genteele Memory Foam Bath Mat,4.5,"[{'retailer': 'Amazon', 'price': '$13'}, {'retailer': 'Walmart', 'price': '$44'}]",28.5,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
"The 10 Best Bath Mats of 2021, Tested by The Spruce",Best Chenille: Gorilla Grip Original Chenille Bath Mat,5.0,"[{'retailer': 'Amazon', 'price': '$38'}, {'retailer': 'Gorillagrip.com', 'price': nan}]",38.0,https://www.thespruce.com/best-bath-mats-4158971,2021-12-27
The 10 Best Bath Towels of 2021,Best Handwoven: Sabahar Tana Ethiopian Bath Towel,,"[{'retailer': '54kibo.com', 'price': '$75'}]",75.0,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Plush: Brooklinen Super-Plush Bath Towels,4.4,"[{'retailer': 'Brooklinen', 'price': '$69'}]",69.0,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Set: Serena &amp; Lily Sonoma Spa Set,4.8,"[{'retailer': 'Serena And Lily', 'price': nan}]",,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Egyptian Cotton: Calla Angel Superior 100 Gram Egyptian Cotton Bath Towel,4.8,"[{'retailer': 'Amazon', 'price': '$39'}, {'retailer': 'Callaangel.com', 'price': nan}]",39.0,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Absorbency: Everplush Diamond Jacquard Bath Towel,4.8,"[{'retailer': 'Amazon', 'price': '$30'}, {'retailer': 'Wayfair', 'price': '$29'}]",29.5,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Organic: Boll &amp; Branch Plush Bath Towel,4.6,"[{'retailer': 'Bollandbranch.com', 'price': '$48'}]",48.0,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Linen: Linoto Linen Towels,4.0,"[{'retailer': 'Linoto.com', 'price': nan}]",,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Quick-Drying: Pottery Barn Aerospin Quick-Dry Organic Sculpted Towels,,"[{'retailer': 'Pottery Barn', 'price': '$11'}]",11.0,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Turkish: Parachute Fouta Stripe Towels,4.8,"[{'retailer': 'Parachute', 'price': '$9'}]",9.0,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bath Towels of 2021,Best Overall: Frontgate Resort Cotton Bath Towels,4.4,"[{'retailer': 'Frontgate', 'price': nan}]",,https://www.thespruce.com/best-bath-towels-4067661,2021-12-27
The 10 Best Bathtubs of 2022,Best Wooden: Alfi Brand Wood Freestanding Bathtub,,"[{'retailer': 'Wayfair', 'price': '$2,399'}, {'retailer': ""Lowe's"", 'price': '$2,497'}, {'retailer': 'Home Depot', 'price': '$2,497'}]",2464.333333333333,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Copper: Signature Hardware Norah Victorian Copper Clawfoot Tub,,"[{'retailer': 'Build.com', 'price': nan}, {'retailer': 'Signaturehardware.com', 'price': nan}]",,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Jetted: Jacuzzi Signature Alcove Whirlpool Bathtub,,"[{'retailer': 'Wayfair', 'price': '$1,304'}]",1304.0,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,"Best Small: Kohler K-1490 Greek 48"" x 32"" Drop-in Soaking Bathtub",,"[{'retailer': 'Wayfair', 'price': '$1,423'}, {'retailer': ""Lowe's"", 'price': '$1,424'}]",1423.5,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Overall: Vanity Art VA6815 Bordeaux 59 in. Freestanding Bathtub,,"[{'retailer': 'Wayfair', 'price': '$597'}, {'retailer': 'Home Depot', 'price': '$629'}]",613.0,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Budget: Kingston Brass 60-Inch Alcove Acrylic Bathtub,,"[{'retailer': 'Amazon', 'price': '$540'}]",540.0,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Alcove: Kohler Underscore Soaking Alcove Bathtub,,"[{'retailer': 'Home Depot', 'price': '$956'}, {'retailer': 'Build.com', 'price': nan}]",956.0,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Deep: Ove Decors Rachel Freestanding Soaking Acrylic Bathtub,,"[{'retailer': 'Wayfair', 'price': '$1,200'}]",1200.0,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Clawfoot: Pottery Barn Lolog Clawfoot Painted Bathtub,,"[{'retailer': 'Pottery Barn', 'price': '$2,140'}]",2140.0,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
The 10 Best Bathtubs of 2022,Best Walk-In: Universal Tubs HD Series 53 in. Walk-In Whirlpool Bath Tub,,"[{'retailer': 'Home Depot', 'price': '$3,995'}]",3995.0,https://www.thespruce.com/best-bathtubs-4178494,2021-12-27
